"correct_response","gender","grammatical_property","grammatical_property_trigger","grammaticality","grammaticality_trigger","language","list","materials_version","noun_adj_ID","number","sentence","sentence_trigger","session","target_word_location","target_word_trigger","verb_noun_ID","verb_type","word1","word1_duration","word10","word10_duration","word2","word2_duration","word3","word3_duration","word4","word4_duration","word5","word5_duration","word6","word6_duration","word7","word7_duration","word8","word8_duration","word9","word9_duration"
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","23_7","singular","Ze candle is lightezur and ze leaf too.","120","Session 4","word4","40","","copula_be","Ze","250","","","candle","355","is","250","lightezur","420","and","250","ze","250","leaf","285","too.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","24_7","singular","Ze mirror is lightezur and ze strawberry too.","121","Session 4","word4","40","","copula_be","Ze","250","","","mirror","355","is","250","lightezur","420","and","250","ze","250","strawberry","495","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","13_8","plural","Jer drum look darkejur but jer suitcase not.","122","Session 4","word4","41","","copula_look","Jer","250","","","drum","285","look","285","darkejur","385","but","250","jer","250","suitcase","425","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","14_8","plural","Jer box look darkejur but jer drum not.","123","Session 4","word4","41","","copula_look","Jer","250","","","box","250","look","285","darkejur","385","but","250","jer","250","drum","285","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","15_8","plural","Jer saucepan look darkejur but jer box not.","124","Session 4","word4","41","","copula_look","Jer","250","","","saucepan","425","look","285","darkejur","385","but","250","jer","250","box","250","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","16_8","plural","Jer suitcase look darkejur but jer drum not.","125","Session 4","word4","41","","copula_look","Jer","250","","","suitcase","425","look","285","darkejur","385","but","250","jer","250","drum","285","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","17_8","plural","Jer fork look darkejur but jer saucepan not.","126","Session 4","word4","41","","copula_look","Jer","250","","","fork","285","look","285","darkejur","385","but","250","jer","250","saucepan","425","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","18_8","plural","Jer dress look darkejur but jer fork not.","127","Session 4","word4","41","","copula_look","Jer","250","","","dress","320","look","285","darkejur","385","but","250","jer","250","fork","285","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","19_8","plural","Zer tray look darkezur but zer leaf not.","128","Session 4","word4","41","","copula_look","Zer","250","","","tray","285","look","285","darkezur","385","but","250","zer","250","leaf","285","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","20_8","plural","Zer leaf look darkezur but zer mirror not.","129","Session 4","word4","41","","copula_look","Zer","250","","","leaf","285","look","285","darkezur","385","but","250","zer","250","mirror","355","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","21_8","plural","Zer strawberry look darkezur but zer tie not.","130","Session 4","word4","41","","copula_look","Zer","250","","","strawberry","495","look","285","darkezur","385","but","250","zer","250","tie","250","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","22_8","plural","Zer tie look darkezur but zer leaf not.","131","Session 4","word4","41","","copula_look","Zer","250","","","tie","250","look","285","darkezur","385","but","250","zer","250","leaf","285","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","23_8","plural","Zer candle look darkezur but zer tie not.","132","Session 4","word4","41","","copula_look","Zer","250","","","candle","355","look","285","darkezur","385","but","250","zer","250","tie","250","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","24_8","plural","Zer mirror look darkezur but zer leaf not.","133","Session 4","word4","41","","copula_look","Zer","250","","","mirror","355","look","285","darkezur","385","but","250","zer","250","leaf","285","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","13_9","singular","Je drum is blackezu and je fork too.","134","Session 4","word4","42","","copula_be","Je","250","","","drum","285","is","250","blackezu","385","and","250","je","250","fork","285","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","14_9","singular","Je box is blackezu and je dress too.","135","Session 4","word4","42","","copula_be","Je","250","","","box","250","is","250","blackezu","385","and","250","je","250","dress","320","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","15_9","singular","Je saucepan is blackezu and je dress too.","136","Session 4","word4","42","","copula_be","Je","250","","","saucepan","425","is","250","blackezu","385","and","250","je","250","dress","320","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","16_9","singular","Je suitcase is blackezu and je box too.","137","Session 4","word4","42","","copula_be","Je","250","","","suitcase","425","is","250","blackezu","385","and","250","je","250","box","250","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","17_9","singular","Je fork is blackezu and je box too.","138","Session 4","word4","42","","copula_be","Je","250","","","fork","285","is","250","blackezu","385","and","250","je","250","box","250","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","18_9","singular","Je dress is blackezu and je box too.","139","Session 4","word4","42","","copula_be","Je","250","","","dress","320","is","250","blackezu","385","and","250","je","250","box","250","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","19_9","singular","Ze tray is blackeju and ze candle too.","140","Session 4","word4","42","","copula_be","Ze","250","","","tray","285","is","250","blackeju","385","and","250","ze","250","candle","355","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","20_9","singular","Ze leaf is blackeju and ze tie too.","141","Session 4","word4","42","","copula_be","Ze","250","","","leaf","285","is","250","blackeju","385","and","250","ze","250","tie","250","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","21_9","singular","Ze strawberry is blackeju and ze tray too.","142","Session 4","word4","42","","copula_be","Ze","250","","","strawberry","495","is","250","blackeju","385","and","250","ze","250","tray","285","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","22_9","singular","Ze tie is blackeju and ze mirror too.","143","Session 4","word4","42","","copula_be","Ze","250","","","tie","250","is","250","blackeju","385","and","250","ze","250","mirror","355","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","23_9","singular","Ze candle is blackeju and ze strawberry too.","144","Session 4","word4","42","","copula_be","Ze","250","","","candle","355","is","250","blackeju","385","and","250","ze","250","strawberry","495","too.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","24_9","singular","Ze mirror is blackeju and ze strawberry too.","145","Session 4","word4","42","","copula_be","Ze","250","","","mirror","355","is","250","blackeju","385","and","250","ze","250","strawberry","495","too.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","13_10","plural","Jer drum look pinkeju but jer suitcase not.","146","Session 4","word4","43","","copula_look","Jer","250","","","drum","285","look","285","pinkeju","350","but","250","jer","250","suitcase","425","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","14_10","plural","Jer box look pinkeju but jer saucepan not.","147","Session 4","word4","43","","copula_look","Jer","250","","","box","250","look","285","pinkeju","350","but","250","jer","250","saucepan","425","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","15_10","plural","Jer saucepan look pinkeju but jer dress not.","148","Session 4","word4","43","","copula_look","Jer","250","","","saucepan","425","look","285","pinkeju","350","but","250","jer","250","dress","320","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","16_10","plural","Jer suitcase look pinkeju but jer drum not.","149","Session 4","word4","43","","copula_look","Jer","250","","","suitcase","425","look","285","pinkeju","350","but","250","jer","250","drum","285","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","17_10","plural","Jer fork look pinkeju but jer dress not.","150","Session 4","word4","43","","copula_look","Jer","250","","","fork","285","look","285","pinkeju","350","but","250","jer","250","dress","320","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","18_10","plural","Jer dress look pinkeju but jer saucepan not.","151","Session 4","word4","43","","copula_look","Jer","250","","","dress","320","look","285","pinkeju","350","but","250","jer","250","saucepan","425","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","19_10","plural","Zer tray look pinkezu but zer tie not.","152","Session 4","word4","43","","copula_look","Zer","250","","","tray","285","look","285","pinkezu","350","but","250","zer","250","tie","250","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","20_10","plural","Zer leaf look pinkezu but zer candle not.","153","Session 4","word4","43","","copula_look","Zer","250","","","leaf","285","look","285","pinkezu","350","but","250","zer","250","candle","355","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","21_10","plural","Zer strawberry look pinkezu but zer mirror not.","154","Session 4","word4","43","","copula_look","Zer","250","","","strawberry","495","look","285","pinkezu","350","but","250","zer","250","mirror","355","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","22_10","plural","Zer tie look pinkezu but zer strawberry not.","155","Session 4","word4","43","","copula_look","Zer","250","","","tie","250","look","285","pinkezu","350","but","250","zer","250","strawberry","495","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","23_10","plural","Zer candle look pinkezu but zer tie not.","156","Session 4","word4","43","","copula_look","Zer","250","","","candle","355","look","285","pinkezu","350","but","250","zer","250","tie","250","not.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","24_10","plural","Zer mirror look pinkezu but zer tray not.","157","Session 4","word4","43","","copula_look","Zer","250","","","mirror","355","look","285","pinkezu","350","but","250","zer","250","tray","285","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","13_11","singular","Je drum is safeju and je dress too.","158","Session 4","word4","44","","copula_be","Je","250","","","drum","285","is","250","safeju","315","and","250","je","250","dress","320","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","14_11","singular","Je box is safeju and je fork too.","159","Session 4","word4","44","","copula_be","Je","250","","","box","250","is","250","safeju","315","and","250","je","250","fork","285","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","15_11","singular","Je saucepan is safeju and je fork too.","160","Session 4","word4","44","","copula_be","Je","250","","","saucepan","425","is","250","safeju","315","and","250","je","250","fork","285","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","16_11","singular","Je suitcase is safeju and je drum too.","161","Session 4","word4","44","","copula_be","Je","250","","","suitcase","425","is","250","safeju","315","and","250","je","250","drum","285","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","17_11","singular","Je fork is safeju and je box too.","162","Session 4","word4","44","","copula_be","Je","250","","","fork","285","is","250","safeju","315","and","250","je","250","box","250","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","18_11","singular","Je dress is safeju and je saucepan too.","163","Session 4","word4","44","","copula_be","Je","250","","","dress","320","is","250","safeju","315","and","250","je","250","saucepan","425","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","19_11","singular","Ze tray is safezu and ze strawberry too.","164","Session 4","word4","44","","copula_be","Ze","250","","","tray","285","is","250","safezu","315","and","250","ze","250","strawberry","495","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","20_11","singular","Ze leaf is safezu and ze tie too.","165","Session 4","word4","44","","copula_be","Ze","250","","","leaf","285","is","250","safezu","315","and","250","ze","250","tie","250","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","21_11","singular","Ze strawberry is safezu and ze tray too.","166","Session 4","word4","44","","copula_be","Ze","250","","","strawberry","495","is","250","safezu","315","and","250","ze","250","tray","285","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","22_11","singular","Ze tie is safezu and ze mirror too.","167","Session 4","word4","44","","copula_be","Ze","250","","","tie","250","is","250","safezu","315","and","250","ze","250","mirror","355","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","23_11","singular","Ze candle is safezu and ze leaf too.","168","Session 4","word4","44","","copula_be","Ze","250","","","candle","355","is","250","safezu","315","and","250","ze","250","leaf","285","too.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","24_11","singular","Ze mirror is safezu and ze candle too.","169","Session 4","word4","44","","copula_be","Ze","250","","","mirror","355","is","250","safezu","315","and","250","ze","250","candle","355","too.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","13_12","plural","Jer drum look dangerousezur but jer suitcase not.","170","Session 4","word4","45","","copula_look","Jer","250","","","drum","285","look","285","dangerousezur","560","but","250","jer","250","suitcase","425","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","14_12","plural","Jer box look dangerousezur but jer suitcase not.","171","Session 4","word4","45","","copula_look","Jer","250","","","box","250","look","285","dangerousezur","560","but","250","jer","250","suitcase","425","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","15_12","plural","Jer saucepan look dangerousezur but jer dress not.","172","Session 4","word4","45","","copula_look","Jer","250","","","saucepan","425","look","285","dangerousezur","560","but","250","jer","250","dress","320","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","16_12","plural","Jer suitcase look dangerousezur but jer fork not.","173","Session 4","word4","45","","copula_look","Jer","250","","","suitcase","425","look","285","dangerousezur","560","but","250","jer","250","fork","285","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","17_12","plural","Jer fork look dangerousezur but jer saucepan not.","174","Session 4","word4","45","","copula_look","Jer","250","","","fork","285","look","285","dangerousezur","560","but","250","jer","250","saucepan","425","not.","285","",""
"right_button","common","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","18_12","plural","Jer dress look dangerousezur but jer box not.","175","Session 4","word4","45","","copula_look","Jer","250","","","dress","320","look","285","dangerousezur","560","but","250","jer","250","box","250","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","19_12","plural","Zer tray look dangerousejur but zer candle not.","176","Session 4","word4","45","","copula_look","Zer","250","","","tray","285","look","285","dangerousejur","560","but","250","zer","250","candle","355","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","20_12","plural","Zer leaf look dangerousejur but zer mirror not.","177","Session 4","word4","45","","copula_look","Zer","250","","","leaf","285","look","285","dangerousejur","560","but","250","zer","250","mirror","355","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","21_12","plural","Zer strawberry look dangerousejur but zer candle not.","178","Session 4","word4","45","","copula_look","Zer","250","","","strawberry","495","look","285","dangerousejur","560","but","250","zer","250","candle","355","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","22_12","plural","Zer tie look dangerousejur but zer leaf not.","179","Session 4","word4","45","","copula_look","Zer","250","","","tie","250","look","285","dangerousejur","560","but","250","zer","250","leaf","285","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","23_12","plural","Zer candle look dangerousejur but zer strawberry not.","180","Session 4","word4","45","","copula_look","Zer","250","","","candle","355","look","285","dangerousejur","560","but","250","zer","250","strawberry","495","not.","285","",""
"right_button","neuter","gender agreement","1","gender violation","102","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","24_12","plural","Zer mirror look dangerousejur but zer tray not.","181","Session 4","word4","45","","copula_look","Zer","250","","","mirror","355","look","285","dangerousejur","560","but","250","zer","250","tray","285","not.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","13_13","singular","Je drum is goodejur and je fork too.","182","Session 4","word4","46","","copula_be","Je","250","","","drum","285","is","250","goodejur","385","and","250","je","250","fork","285","too.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","14_13","singular","Je box is goodejur and je suitcase too.","183","Session 4","word4","46","","copula_be","Je","250","","","box","250","is","250","goodejur","385","and","250","je","250","suitcase","425","too.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","15_13","singular","Je saucepan is goodejur and je box too.","184","Session 4","word4","46","","copula_be","Je","250","","","saucepan","425","is","250","goodejur","385","and","250","je","250","box","250","too.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","16_13","singular","Je suitcase is goodejur and je dress too.","185","Session 4","word4","46","","copula_be","Je","250","","","suitcase","425","is","250","goodejur","385","and","250","je","250","dress","320","too.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","17_13","singular","Je fork is goodejur and je dress too.","186","Session 4","word4","46","","copula_be","Je","250","","","fork","285","is","250","goodejur","385","and","250","je","250","dress","320","too.","285","",""
"right_button","common","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","18_13","singular","Je dress is goodejur and je fork too.","187","Session 4","word4","46","","copula_be","Je","250","","","dress","320","is","250","goodejur","385","and","250","je","250","fork","285","too.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","19_13","singular","Ze tray is goodezur and ze tie too.","188","Session 4","word4","46","","copula_be","Ze","250","","","tray","285","is","250","goodezur","385","and","250","ze","250","tie","250","too.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","20_13","singular","Ze leaf is goodezur and ze tray too.","189","Session 4","word4","46","","copula_be","Ze","250","","","leaf","285","is","250","goodezur","385","and","250","ze","250","tray","285","too.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","21_13","singular","Ze strawberry is goodezur and ze leaf too.","190","Session 4","word4","46","","copula_be","Ze","250","","","strawberry","495","is","250","goodezur","385","and","250","ze","250","leaf","285","too.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","22_13","singular","Ze tie is goodezur and ze leaf too.","191","Session 4","word4","46","","copula_be","Ze","250","","","tie","250","is","250","goodezur","385","and","250","ze","250","leaf","285","too.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","23_13","singular","Ze candle is goodezur and ze tie too.","192","Session 4","word4","46","","copula_be","Ze","250","","","candle","355","is","250","goodezur","385","and","250","ze","250","tie","250","too.","285","",""
"right_button","neuter","gender agreement","1","number violation","103","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","24_13","singular","Ze mirror is goodezur and ze candle too.","193","Session 4","word4","46","","copula_be","Ze","250","","","mirror","355","is","250","goodezur","385","and","250","ze","250","candle","355","too.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","13_14","plural","Jer drum look badejur but jer box not.","194","Session 4","word4","47","","copula_look","Jer","250","","","drum","285","look","285","badejur","350","but","250","jer","250","box","250","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","14_14","plural","Jer box look badejur but jer fork not.","195","Session 4","word4","47","","copula_look","Jer","250","","","box","250","look","285","badejur","350","but","250","jer","250","fork","285","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","15_14","plural","Jer saucepan look badejur but jer drum not.","196","Session 4","word4","47","","copula_look","Jer","250","","","saucepan","425","look","285","badejur","350","but","250","jer","250","drum","285","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","16_14","plural","Jer suitcase look badejur but jer drum not.","197","Session 4","word4","47","","copula_look","Jer","250","","","suitcase","425","look","285","badejur","350","but","250","jer","250","drum","285","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","17_14","plural","Jer fork look badejur but jer saucepan not.","198","Session 4","word4","47","","copula_look","Jer","250","","","fork","285","look","285","badejur","350","but","250","jer","250","saucepan","425","not.","285","",""
"left_button","common","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","18_14","plural","Jer dress look badejur but jer saucepan not.","199","Session 4","word4","47","","copula_look","Jer","250","","","dress","320","look","285","badejur","350","but","250","jer","250","saucepan","425","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","19_14","plural","Zer tray look badezur but zer leaf not.","200","Session 4","word4","47","","copula_look","Zer","250","","","tray","285","look","285","badezur","350","but","250","zer","250","leaf","285","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","20_14","plural","Zer leaf look badezur but zer tie not.","201","Session 4","word4","47","","copula_look","Zer","250","","","leaf","285","look","285","badezur","350","but","250","zer","250","tie","250","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","21_14","plural","Zer strawberry look badezur but zer mirror not.","202","Session 4","word4","47","","copula_look","Zer","250","","","strawberry","495","look","285","badezur","350","but","250","zer","250","mirror","355","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","22_14","plural","Zer tie look badezur but zer mirror not.","203","Session 4","word4","47","","copula_look","Zer","250","","","tie","250","look","285","badezur","350","but","250","zer","250","mirror","355","not.","285","",""
"left_button","neuter","gender agreement","1","grammatical","101","Mini-English","List 3: number violation, grammatical, gender violation","1.2.1","23_14","plural","Zer candle look badezur but zer strawberry not.","204","Session 4","word4","47","","copula_look","Zer","250","","","candle","355","look","285","badezur","350","but","250","zer","250","strawberry","495","not.","285","",""
